tweet,text_label
like a woman to tell you what she wants you to do without sounding like a bossy demanding bitchthe art to that is sexy,bullying
like bad kids bitch we reckless,bullying
like bitch &;,bullying
like bitch that aint even attractive smh,bullying
like bitch y u aint do that in the first place,bullying
like bitch youre a man that means you dont show fear or pain you be strong when others cant,bullying
like damn hoe i gave you a chance when you was average why you aint beauty make over when we was together,bullying
like dont play with me bitch,bullying
like freaky bitch but i fucks with her,bullying
like fucc i got into it wit my mama ajay the damn lunch lady duddy montea lowkey &amp; some lit raggedy hoe &;&; all in one day,bullying
like god damn you dirty bitch,bullying
like keke say real niggas got a heart too it just take a real bitch for him to show it,bullying
like lex so fine she can have all my hoes imma make my husband by her a lamborghini,bullying
like literally after im done texting someone when i dont text back i slide the bitch to the left id win that money,bullying
like my rd grade teacher used to say you either eat pussy or you are one whats it gonna be jbilinovich jzolly,bullying
like my momma said dont waste yo time on plzing des fake ass bitches and bum ass dudes cause they aint gone get u nowhere but pregnant and,bullying
like my twat,bullying
like out of no where youve become an inconsiderate bitch and im beyond done with your shitty attitude backup,bullying
like real shit dude da closest nicca i done seen to ai,bullying
like she got a death touch rt tenebris_cor: this bitch standing in front of me looking like rogue from the xmen,bullying
like some nigga lie to bitches &amp; wonder why they go crazy  that aint me,bullying
like stop being a bitch for  seconds,bullying
like that bitch ernest or somebody,bullying
like the hoes when they lay w/ me puppy eyes when i go sayin stay wit me,bullying
like the song french got all the black bitches mad because my main bitch strawberry lololol,bullying
like these nigguhs pussy theres no other thesis,bullying
likka downtown bitch at a secondline rt ballhawk_carter: man yeah thats ball game teddy bridgewater gettin in we hit ,bullying
lil  y/o in trouble for beatin a bitch showing the judge zero respect lol brooklyn niggas and they temper,bullying
lil kim really made herself trash smh &;,nonbullying
lil wayne has fucked every bad bitch in the game,bullying
lil bitch,bullying
lil bitch ass,bullying
lil bitch but her ass move &;&;&;&;,bullying
lil bitch coulda let me go i was right by my house ,bullying
lil bitch dumb&;&;&;,bullying
lil bitch with enough ass &amp;&amp; a future &;&;,bullying
lil cuz need to help a bitch out,bullying
lil dumb ass bitch i aint fucking with you,bullying
lil hoe tweets on point,bullying
lil riri sittin pretty while u bitches layin petty,bullying
lil seaside hoes walkin to our side for whaaat&;,bullying
lilly just tried to climb up a tree after a bird and completely failed oh my god &;,nonbullying
lima fears change but yet wants to bitch about how much it sucks &;,bullying
listen to her ____aaliyah____: she curving you on the low idntwearcondoms: what it mean if a girl thinks u have the hoes but u dont,bullying
listening to the latina women talk about their baby daddys andbeating bitches asses makes being in the sub at am worth ita little bit,bullying
listing to my dumb ass mom &amp; just getting my eyebrows done at a new place the bitch fucced them up &amp; i have picture day tomorrow &;,bullying
literally every man in my fam copped a bad white bitch as a wife i aint even boutta break da chain unless a latina comes around,bullying
literally in the middle of the ghetto and these people look scary,nonbullying
literally just got shit on by a seagull youre gonna fuckin die bird,bullying
literally just got up and the first thing i did was chug a huge glass of water,nonbullying
literally was in the best mood and bitches literally killed my vibe,bullying
litterally cant wait for this weekend with my bad bitches &;,bullying
little bitch,bullying
little bitty bumble bee&;&; bumblebee http://tco/wgylupjqq,nonbullying
little fucking gook who smells like shit an than thinking theyre the motherfuckin boss the fuck,bullying
little things can just kill a negros mood man,nonbullying
live birds found in elmo doll at usmexico border (from ap) http://tco/jchhqvlpl,nonbullying
living with my bitches live lauren_borrelli kathinator jenna_saispas http://tco/cvyxuoha,bullying
living with my bitches hashtag live http://tco/jkaywgevz,bullying
lmao &;rt freakyt: &;vonshayeb: my nicca rt freakyt: &;&;&;&; wat fool,bullying
lmao &;on the play rt funnyjulius: getting pussy is so easy when they believe youre omar eppss brother or the steelers head coachs son,bullying
lmao &;mickdaddy_ &;tyleriam i mean damn bitch you was almost ready  minutes ago http://tco/dtqgxjkjv&;&;,bullying
lmao i look like some s retard today http://tco/zgfvzhqc,bullying
lmao lebrons expression says it all rt &;inkmyholebody: this nigga is a fuckin faggot https://tco/gsghizmdmw&;,bullying
lmao rt sbabylife the food aint gon run from you fat bitch,bullying
lmao rt adao: yeah that pussy yours cee rt yolac_: come get some breakfast from boom rt ceeross: breakfast plz,bullying
lmao rt handsomeesco_ if u live wit ya girl and u do dishes u a faggot,bullying
lmao rt luvv_st so none of you bitches on my tl dirty salad extradressing,bullying
lmao rt moemartin the in soles in reebok classics cant even handle the diabetic weight rick ross holds,nonbullying
lmao rt moemartin yo a cooned out nigger boy,bullying
lmao rt checkmyaura: &;rt __malik: thats all it take  ima start lifting bitches up after the club too,bullying
lmao rt ipostbadtweets: lowkey peyton manning trash,nonbullying
lmao bitches is crazyafter reading the first sentence to yaself jus see how dumb you sound asidebitchmadethis http://tco/pkvtascecv,bullying
lmao chill spook rt bakegriffin you think you better than niggas cause you in miami you &;ber colored faggot bmorehumble,bullying
lmao drake is on some bullshit with serena williams wallah she looks like a tranny,bullying
lmao he left that bitch&;&;&;&;,bullying
lmao if i catch u in tha field im blowin &;&;&;&;&;&;&;horsepower_will: paper_chaysin shut yo bitch ass up opp lol&;,bullying
lmao let these hoes be hoes aint no savin nem,bullying
lmao look at these hoes rt rarehiphoppic: http://tco/locexercd,bullying
lmao redskins turnin up,nonbullying
lmao shorty twitter name is pussy  chubbylmfao im dead,bullying
lmao that the funniest way to disrespect a person by calling him a itty bitty bitch makes me feel low in life,bullying
lmao the shovel video is pretty awesome she went down like a ton of bricks lol gotta love honky riff raff savages that is all,nonbullying
lmao they got the titanfall jump in this bitch,bullying
lmao this bitch high asf and she asked me do i look high,bullying
lmao this bitch thinks she fancy with some michael kors,bullying
lmao this bitch,bullying
lmao trifling ass bitch,bullying
lmao wack ass rappers stay mad make better music then little bitch rt freddiegibbs: bjames get on the suck my dick list,bullying
lmao wallah youre nasty bitch,bullying
lmao rt capotoheaven lmao rt heauxmersimpson: atlanticcity youll never be vegas you faggot punk bitch,bullying
lmao rt chollie_grapes is fish pussy wett,bullying
lmao rt humonthese harden look like the last air bender out this bitch http://tco/jnexkxf,bullying
lmao you niggas regionally picky about hoes now just say anything on twitter makes its fun tho,bullying
lmao rt carmelioanthony: nobody cleans a house faster than a nigga expecting some pussy,bullying
lmao i still feel played bout this hoe,bullying
lmao these hoes,bullying
lmaoo &;leanandcuisine: bad bitch: can i hit thatyou matching orbad bitch: *bats eyelashes*are you matching or&;,bullying
lmaoo i shouldve seen that coming rt datboyrayt: alaaz fat bitches need love to craig,bullying
lmaoo rt &;prayingforhead: &;_angelsamuels: prayingforhead baestation ur a bitch for not following back &;&; http://tco/puqubwk&;,bullying
lmaoo rt de_la_david: jaetips bruh make a song called uber and the hook can be that uber make that pussy wet,bullying
